created_at,entry_id,field1,field2,field3,field4,latitude,longitude,elevation,status
2024-05-02T10:56:22+00:00,23984,,1,,1,,,,
2024-05-02T10:56:44+00:00,23985,,1,,1,,,,
2024-05-02T10:57:06+00:00,23986,,1,,1,,,,
2024-05-02T10:57:28+00:00,23987,,1,,1,,,,
2024-05-02T10:57:50+00:00,23988,,1,,0,,,,
2024-05-02T10:58:12+00:00,23989,,1,,0,,,,
2024-05-02T10:58:34+00:00,23990,,1,,0,,,,
2024-05-02T10:58:57+00:00,23991,,1,,0,,,,
2024-05-02T10:59:19+00:00,23992,,1,,0,,,,
2024-05-02T10:59:41+00:00,23993,,1,,0,,,,
2024-05-02T11:00:03+00:00,23994,,1,,0,,,,
2024-05-02T11:00:25+00:00,23995,,1,,0,,,,
2024-05-02T11:00:47+00:00,23996,,1,,0,,,,
2024-05-02T11:01:09+00:00,23997,,1,,0,,,,
2024-05-02T11:01:31+00:00,23998,,1,,0,,,,
2024-05-02T11:01:53+00:00,23999,,1,,0,,,,
2024-05-02T11:02:16+00:00,24000,,1,,0,,,,
2024-05-02T11:02:38+00:00,24001,,1,,0,,,,
2024-05-02T11:03:00+00:00,24002,,1,,0,,,,
2024-05-02T11:03:22+00:00,24003,,1,,0,,,,
2024-05-02T11:03:44+00:00,24004,,1,,0,,,,
2024-05-02T11:04:06+00:00,24005,,1,,0,,,,
2024-05-02T11:04:29+00:00,24006,,1,,0,,,,
2024-05-02T11:04:51+00:00,24007,,1,,0,,,,
2024-05-02T11:05:13+00:00,24008,,1,,0,,,,
2024-05-02T11:05:35+00:00,24009,,1,,0,,,,
2024-05-02T11:05:57+00:00,24010,,1,,0,,,,
2024-05-02T11:06:19+00:00,24011,,1,,0,,,,
2024-05-02T11:06:42+00:00,24012,,1,,0,,,,
2024-05-02T11:07:04+00:00,24013,,1,,0,,,,
2024-05-02T11:07:26+00:00,24014,,1,,0,,,,
2024-05-02T11:07:48+00:00,24015,,1,,0,,,,
2024-05-02T11:08:10+00:00,24016,,1,,0,,,,
2024-05-02T11:08:32+00:00,24017,,1,,0,,,,
2024-05-02T11:08:54+00:00,24018,,1,,0,,,,
2024-05-02T11:09:17+00:00,24019,,1,,0,,,,
2024-05-02T11:09:39+00:00,24020,,1,,0,,,,
2024-05-02T11:10:01+00:00,24021,,1,,0,,,,
2024-05-02T11:10:23+00:00,24022,,1,,0,,,,
2024-05-02T11:10:45+00:00,24023,,1,,0,,,,
2024-05-02T11:11:08+00:00,24024,,1,,0,,,,
2024-05-02T11:11:30+00:00,24025,,1,,0,,,,
2024-05-02T11:11:52+00:00,24026,,1,,0,,,,
2024-05-02T11:12:21+00:00,24027,,0,,0,,,,
2024-05-02T11:12:43+00:00,24028,,0,,0,,,,
2024-05-02T11:13:05+00:00,24029,,0,,0,,,,
2024-05-02T11:13:27+00:00,24030,,0,,0,,,,
2024-05-02T11:13:48+00:00,24031,,0,,0,,,,
2024-05-02T11:14:10+00:00,24032,,0,,0,,,,
2024-05-02T11:14:32+00:00,24033,,0,,0,,,,
2024-05-02T11:14:54+00:00,24034,,0,,0,,,,
2024-05-02T11:15:16+00:00,24035,,0,,0,,,,
2024-05-02T11:15:38+00:00,24036,,0,,0,,,,
2024-05-02T11:16:00+00:00,24037,,0,,0,,,,
2024-05-02T11:16:22+00:00,24038,,0,,0,,,,
2024-05-02T11:16:44+00:00,24039,,0,,0,,,,
2024-05-02T11:17:06+00:00,24040,,0,,0,,,,
2024-05-02T11:17:28+00:00,24041,,0,,0,,,,
2024-05-02T11:17:50+00:00,24042,,0,,0,,,,
2024-05-02T11:18:12+00:00,24043,,0,,0,,,,
2024-05-02T11:18:34+00:00,24044,,0,,0,,,,
2024-05-02T11:18:56+00:00,24045,,0,,0,,,,
2024-05-02T11:19:18+00:00,24046,,0,,0,,,,
2024-05-02T11:19:40+00:00,24047,,0,,0,,,,
2024-05-02T11:20:02+00:00,24048,,0,,0,,,,
2024-05-02T11:20:24+00:00,24049,,0,,0,,,,
2024-05-02T11:20:46+00:00,24050,,0,,0,,,,
2024-05-02T11:21:08+00:00,24051,,0,,0,,,,
2024-05-02T11:21:30+00:00,24052,,0,,0,,,,
2024-05-02T11:21:52+00:00,24053,,0,,0,,,,
2024-05-02T11:22:14+00:00,24054,,0,,0,,,,
2024-05-02T11:22:36+00:00,24055,,0,,0,,,,
2024-05-02T11:22:58+00:00,24056,,0,,0,,,,
2024-05-02T11:23:20+00:00,24057,,0,,0,,,,
2024-05-02T11:23:42+00:00,24058,,0,,0,,,,
2024-05-02T11:24:04+00:00,24059,,0,,0,,,,
2024-05-02T11:24:27+00:00,24060,,0,,0,,,,
2024-05-02T11:24:49+00:00,24061,,0,,0,,,,
2024-05-02T11:25:11+00:00,24062,,0,,0,,,,
2024-05-02T11:25:33+00:00,24063,,0,,0,,,,
2024-05-02T11:25:55+00:00,24064,,0,,0,,,,
2024-05-02T11:26:17+00:00,24065,,0,,0,,,,
2024-05-02T11:26:39+00:00,24066,,0,,0,,,,
2024-05-02T11:27:01+00:00,24067,,0,,0,,,,
2024-05-02T11:27:23+00:00,24068,,0,,0,,,,
2024-05-02T11:27:45+00:00,24069,,0,,0,,,,
2024-05-02T11:28:07+00:00,24070,,0,,0,,,,
2024-05-02T11:28:29+00:00,24071,,0,,0,,,,
2024-05-02T11:28:51+00:00,24072,,0,,0,,,,
2024-05-02T11:29:13+00:00,24073,,0,,0,,,,
2024-05-02T11:29:35+00:00,24074,,0,,0,,,,
2024-05-02T11:29:57+00:00,24075,,0,,0,,,,
2024-05-02T11:30:19+00:00,24076,,0,,0,,,,
2024-05-02T11:30:41+00:00,24077,,0,,0,,,,
2024-05-02T11:31:03+00:00,24078,,0,,0,,,,
2024-05-02T11:31:25+00:00,24079,,0,,0,,,,
2024-05-02T11:31:46+00:00,24080,,0,,0,,,,
2024-05-02T11:32:08+00:00,24081,,0,,0,,,,
2024-05-02T11:32:31+00:00,24082,,0,,0,,,,
2024-05-02T11:32:53+00:00,24083,,0,,0,,,,
2024-05-02T11:33:15+00:00,24084,,0,,0,,,,
2024-05-02T11:33:37+00:00,24085,,0,,0,,,,
2024-05-02T11:33:59+00:00,24086,,0,,0,,,,
2024-05-02T11:34:21+00:00,24087,,0,,0,,,,
2024-05-02T11:34:43+00:00,24088,,0,,0,,,,
2024-05-02T11:35:05+00:00,24089,,0,,0,,,,
2024-05-02T11:35:27+00:00,24090,,0,,0,,,,
2024-05-02T11:35:49+00:00,24091,,0,,0,,,,
2024-05-02T11:36:11+00:00,24092,,0,,0,,,,
2024-05-02T11:36:32+00:00,24093,,0,,0,,,,
2024-05-02T11:36:55+00:00,24094,,0,,0,,,,
2024-05-02T11:37:17+00:00,24095,,0,,0,,,,
2024-05-02T11:37:39+00:00,24096,,0,,0,,,,
2024-05-02T11:38:01+00:00,24097,,0,,0,,,,
2024-05-02T11:38:23+00:00,24098,,0,,0,,,,
2024-05-02T11:38:45+00:00,24099,,0,,0,,,,
2024-05-02T11:39:07+00:00,24100,,0,,0,,,,
2024-05-02T11:39:29+00:00,24101,,0,,0,,,,
2024-05-02T11:39:51+00:00,24102,,0,,0,,,,
2024-05-02T11:40:13+00:00,24103,,0,,0,,,,
2024-05-02T11:40:35+00:00,24104,,0,,0,,,,
2024-05-02T11:40:57+00:00,24105,,0,,0,,,,
2024-05-02T11:41:19+00:00,24106,,0,,0,,,,
2024-05-02T11:41:41+00:00,24107,,0,,0,,,,
2024-05-02T11:42:03+00:00,24108,,0,,0,,,,
2024-05-02T11:42:25+00:00,24109,,0,,0,,,,
2024-05-02T11:42:47+00:00,24110,,0,,0,,,,
2024-05-02T11:43:09+00:00,24111,,0,,0,,,,
2024-05-02T11:43:31+00:00,24112,,0,,0,,,,
2024-05-02T11:43:53+00:00,24113,,0,,0,,,,
2024-05-02T11:44:15+00:00,24114,,0,,0,,,,
2024-05-02T11:44:37+00:00,24115,,0,,0,,,,
2024-05-02T11:44:59+00:00,24116,,0,,0,,,,
2024-05-02T11:45:21+00:00,24117,,0,,0,,,,
2024-05-02T11:45:43+00:00,24118,,0,,0,,,,
2024-05-02T11:46:05+00:00,24119,,0,,0,,,,
2024-05-02T11:46:27+00:00,24120,,0,,0,,,,
2024-05-02T11:46:49+00:00,24121,,0,,0,,,,
2024-05-02T11:47:11+00:00,24122,,0,,0,,,,
2024-05-02T11:47:33+00:00,24123,,0,,0,,,,
2024-05-02T11:47:55+00:00,24124,,0,,0,,,,
2024-05-02T11:48:17+00:00,24125,,0,,0,,,,
2024-05-02T11:48:39+00:00,24126,,0,,0,,,,
2024-05-02T11:49:01+00:00,24127,,0,,0,,,,
2024-05-02T11:49:22+00:00,24128,,0,,0,,,,
2024-05-02T11:49:44+00:00,24129,,0,,0,,,,
2024-05-02T11:50:06+00:00,24130,,0,,0,,,,
2024-05-02T11:50:28+00:00,24131,,0,,0,,,,
2024-05-02T11:50:50+00:00,24132,,0,,0,,,,
2024-05-02T11:51:12+00:00,24133,,0,,0,,,,
2024-05-02T11:51:34+00:00,24134,,0,,0,,,,
2024-05-02T11:51:56+00:00,24135,,0,,0,,,,
2024-05-02T11:52:18+00:00,24136,,0,,0,,,,
2024-05-02T11:52:40+00:00,24137,,0,,0,,,,
2024-05-02T11:53:03+00:00,24138,,0,,0,,,,
2024-05-02T11:53:25+00:00,24139,,0,,0,,,,
2024-05-02T11:53:47+00:00,24140,,0,,0,,,,
2024-05-02T11:54:09+00:00,24141,,0,,0,,,,
2024-05-02T11:54:31+00:00,24142,,0,,0,,,,
2024-05-02T11:54:53+00:00,24143,,0,,0,,,,
2024-05-02T11:55:15+00:00,24144,,0,,0,,,,
2024-05-02T11:55:37+00:00,24145,,0,,0,,,,
2024-05-02T11:56:02+00:00,24146,,0,,0,,,,
2024-05-02T11:56:24+00:00,24147,,0,,0,,,,
2024-05-02T11:56:46+00:00,24148,,0,,0,,,,
2024-05-02T11:57:08+00:00,24149,,0,,0,,,,
2024-05-02T11:57:30+00:00,24150,,0,,0,,,,
2024-05-02T11:57:52+00:00,24151,,0,,0,,,,
2024-05-02T11:58:14+00:00,24152,,0,,0,,,,
2024-05-02T11:58:36+00:00,24153,,0,,0,,,,
2024-05-02T11:58:58+00:00,24154,,0,,0,,,,
2024-05-02T11:59:20+00:00,24155,,0,,0,,,,
2024-05-02T11:59:42+00:00,24156,,0,,0,,,,
2024-05-02T12:00:04+00:00,24157,,0,,0,,,,
2024-05-02T12:00:26+00:00,24158,,0,,0,,,,
2024-05-02T12:00:48+00:00,24159,,0,,0,,,,
2024-05-02T12:01:10+00:00,24160,,0,,0,,,,
2024-05-02T12:01:32+00:00,24161,,0,,0,,,,
2024-05-02T12:01:53+00:00,24162,,0,,0,,,,
2024-05-02T12:02:15+00:00,24163,,0,,0,,,,
2024-05-02T12:02:38+00:00,24164,,0,,0,,,,
2024-05-02T12:03:00+00:00,24165,,0,,0,,,,
2024-05-02T12:03:22+00:00,24166,,0,,0,,,,
2024-05-02T12:03:44+00:00,24167,,0,,0,,,,
2024-05-02T12:04:06+00:00,24168,,0,,0,,,,
2024-05-02T12:04:28+00:00,24169,,0,,0,,,,
2024-05-02T12:04:50+00:00,24170,,0,,0,,,,
2024-05-02T12:05:12+00:00,24171,,0,,0,,,,
2024-05-02T12:05:34+00:00,24172,,0,,0,,,,
2024-05-02T12:05:56+00:00,24173,,0,,0,,,,
2024-05-02T12:06:18+00:00,24174,,0,,0,,,,
2024-05-02T12:06:40+00:00,24175,,0,,0,,,,
2024-05-02T12:07:02+00:00,24176,,0,,0,,,,
2024-05-02T12:07:24+00:00,24177,,0,,0,,,,
2024-05-02T12:07:46+00:00,24178,,0,,0,,,,
2024-05-02T12:08:07+00:00,24179,,0,,0,,,,
2024-05-02T12:08:29+00:00,24180,,0,,0,,,,
2024-05-02T12:08:51+00:00,24181,,0,,0,,,,
2024-05-02T12:09:13+00:00,24182,,0,,0,,,,
2024-05-02T12:09:35+00:00,24183,,0,,0,,,,
2024-05-02T12:09:57+00:00,24184,,0,,0,,,,
2024-05-02T12:10:20+00:00,24185,,0,,0,,,,
2024-05-02T12:10:42+00:00,24186,,0,,0,,,,
2024-05-02T12:11:03+00:00,24187,,0,,0,,,,
2024-05-02T12:11:25+00:00,24188,,0,,0,,,,
2024-05-02T12:11:47+00:00,24189,,0,,0,,,,
2024-05-02T12:12:09+00:00,24190,,0,,0,,,,
2024-05-02T12:12:31+00:00,24191,,0,,0,,,,
2024-05-02T12:12:53+00:00,24192,,0,,0,,,,
2024-05-02T12:13:17+00:00,24193,,0,,0,,,,
2024-05-02T12:13:38+00:00,24194,,0,,0,,,,
2024-05-02T12:14:00+00:00,24195,,0,,0,,,,
2024-05-02T12:14:22+00:00,24196,,0,,0,,,,
2024-05-02T12:14:44+00:00,24197,,0,,0,,,,
2024-05-02T12:15:06+00:00,24198,,0,,0,,,,
2024-05-02T12:15:28+00:00,24199,,0,,0,,,,
2024-05-02T12:15:50+00:00,24200,,0,,0,,,,
2024-05-02T12:16:12+00:00,24201,,0,,0,,,,
2024-05-02T12:16:36+00:00,24202,,0,,0,,,,
2024-05-02T12:16:58+00:00,24203,,0,,0,,,,
2024-05-02T12:17:20+00:00,24204,,0,,0,,,,
2024-05-02T12:17:42+00:00,24205,,0,,0,,,,
2024-05-02T12:18:04+00:00,24206,,0,,0,,,,
2024-05-02T12:18:26+00:00,24207,,0,,0,,,,
2024-05-02T12:18:48+00:00,24208,,0,,0,,,,
2024-05-02T12:19:10+00:00,24209,,0,,0,,,,
2024-05-02T12:19:32+00:00,24210,,0,,0,,,,
2024-05-02T12:19:54+00:00,24211,,0,,0,,,,
2024-05-02T12:20:16+00:00,24212,,0,,0,,,,
2024-05-02T12:20:38+00:00,24213,,0,,0,,,,
2024-05-02T12:21:00+00:00,24214,,0,,0,,,,
2024-05-02T12:21:22+00:00,24215,,0,,0,,,,
2024-05-02T12:21:44+00:00,24216,,0,,0,,,,
2024-05-02T12:22:06+00:00,24217,,0,,0,,,,
2024-05-02T12:22:28+00:00,24218,,0,,0,,,,
2024-05-02T12:22:50+00:00,24219,,0,,0,,,,
2024-05-02T12:23:13+00:00,24220,,0,,0,,,,
2024-05-02T12:23:35+00:00,24221,,0,,0,,,,
2024-05-02T12:23:57+00:00,24222,,0,,0,,,,
2024-05-02T12:24:19+00:00,24223,,0,,0,,,,
2024-05-02T12:24:41+00:00,24224,,0,,0,,,,
2024-05-02T12:25:03+00:00,24225,,0,,0,,,,
2024-05-02T12:25:25+00:00,24226,,0,,0,,,,
2024-05-02T12:25:47+00:00,24227,,0,,0,,,,
2024-05-02T12:26:09+00:00,24228,,0,,0,,,,
2024-05-02T12:26:31+00:00,24229,,0,,0,,,,
2024-05-02T12:26:54+00:00,24230,,0,,0,,,,
2024-05-02T12:27:15+00:00,24231,,0,,0,,,,
2024-05-02T12:27:37+00:00,24232,,0,,0,,,,
2024-05-02T12:27:59+00:00,24233,,0,,0,,,,
2024-05-02T12:28:21+00:00,24234,,0,,0,,,,
2024-05-02T12:28:43+00:00,24235,,0,,0,,,,
2024-05-02T12:29:06+00:00,24236,,0,,0,,,,
2024-05-02T12:29:28+00:00,24237,,0,,0,,,,
2024-05-02T12:29:50+00:00,24238,,0,,0,,,,
2024-05-02T12:30:11+00:00,24239,,0,,0,,,,
2024-05-02T12:30:33+00:00,24240,,0,,0,,,,
2024-05-02T12:30:55+00:00,24241,,0,,0,,,,
2024-05-02T12:31:17+00:00,24242,,0,,0,,,,
2024-05-02T12:31:39+00:00,24243,,0,,0,,,,
2024-05-02T12:32:01+00:00,24244,,0,,0,,,,
2024-05-02T12:32:23+00:00,24245,,0,,0,,,,
2024-05-02T12:32:45+00:00,24246,,0,,0,,,,
2024-05-02T12:33:07+00:00,24247,,0,,0,,,,
2024-05-02T12:33:29+00:00,24248,,0,,0,,,,
2024-05-02T12:33:51+00:00,24249,,0,,0,,,,
2024-05-02T12:34:13+00:00,24250,,0,,0,,,,
2024-05-02T12:34:35+00:00,24251,,0,,0,,,,
2024-05-02T12:34:57+00:00,24252,,0,,0,,,,
2024-05-02T12:35:19+00:00,24253,,0,,0,,,,
2024-05-02T12:35:41+00:00,24254,,0,,0,,,,
2024-05-02T12:36:03+00:00,24255,,0,,0,,,,
2024-05-02T12:36:25+00:00,24256,,0,,0,,,,
2024-05-02T12:36:47+00:00,24257,,0,,0,,,,
2024-05-02T12:37:09+00:00,24258,,0,,0,,,,
2024-05-02T12:37:31+00:00,24259,,0,,0,,,,
2024-05-02T12:37:54+00:00,24260,,0,,0,,,,
2024-05-02T12:38:16+00:00,24261,,0,,0,,,,
2024-05-02T12:38:38+00:00,24262,,0,,0,,,,
2024-05-02T12:39:00+00:00,24263,,0,,0,,,,
2024-05-02T12:39:22+00:00,24264,,0,,0,,,,
2024-05-02T12:39:44+00:00,24265,,0,,0,,,,
2024-05-02T12:40:06+00:00,24266,,0,,0,,,,
2024-05-02T12:40:28+00:00,24267,,0,,0,,,,
2024-05-02T12:40:50+00:00,24268,,0,,0,,,,
2024-05-02T12:41:13+00:00,24269,,0,,0,,,,
2024-05-02T12:41:34+00:00,24270,,0,,0,,,,
2024-05-02T12:41:57+00:00,24271,,0,,0,,,,
2024-05-02T12:42:19+00:00,24272,,0,,0,,,,
2024-05-02T12:42:41+00:00,24273,,0,,0,,,,
2024-05-02T12:43:03+00:00,24274,,0,,0,,,,
2024-05-02T12:43:25+00:00,24275,,0,,0,,,,
2024-05-02T12:43:47+00:00,24276,,0,,0,,,,
2024-05-02T12:44:09+00:00,24277,,0,,0,,,,
2024-05-02T12:44:31+00:00,24278,,0,,0,,,,
2024-05-02T12:44:53+00:00,24279,,0,,0,,,,
2024-05-02T12:45:15+00:00,24280,,0,,0,,,,
2024-05-02T12:45:37+00:00,24281,,0,,0,,,,
2024-05-02T12:45:59+00:00,24282,,0,,0,,,,
2024-05-02T12:46:21+00:00,24283,,0,,0,,,,
2024-05-02T12:46:43+00:00,24284,,0,,0,,,,
2024-05-02T12:47:05+00:00,24285,,0,,0,,,,
2024-05-02T12:47:28+00:00,24286,,0,,0,,,,
2024-05-02T12:47:50+00:00,24287,,0,,0,,,,
2024-05-02T12:48:11+00:00,24288,,0,,0,,,,
2024-05-02T12:48:34+00:00,24289,,0,,0,,,,
2024-05-02T12:48:55+00:00,24290,,0,,0,,,,
2024-05-02T12:49:17+00:00,24291,,0,,0,,,,
2024-05-02T12:49:40+00:00,24292,,0,,0,,,,
2024-05-02T12:50:02+00:00,24293,,0,,0,,,,
2024-05-02T12:50:24+00:00,24294,,0,,0,,,,
2024-05-02T12:50:46+00:00,24295,,0,,0,,,,
2024-05-02T12:51:08+00:00,24296,,0,,0,,,,
2024-05-02T12:51:30+00:00,24297,,0,,0,,,,
2024-05-02T12:51:52+00:00,24298,,0,,0,,,,
2024-05-02T12:52:14+00:00,24299,,0,,0,,,,
2024-05-02T12:52:36+00:00,24300,,0,,0,,,,
2024-05-02T12:52:58+00:00,24301,,0,,0,,,,
2024-05-02T12:53:20+00:00,24302,,0,,0,,,,
2024-05-02T12:53:42+00:00,24303,,0,,0,,,,
2024-05-02T12:54:04+00:00,24304,,0,,0,,,,
2024-05-02T12:54:26+00:00,24305,,0,,0,,,,
2024-05-02T12:54:48+00:00,24306,,0,,0,,,,
2024-05-02T12:55:10+00:00,24307,,0,,0,,,,
2024-05-02T12:55:32+00:00,24308,,0,,0,,,,
2024-05-02T12:55:54+00:00,24309,,0,,0,,,,
2024-05-02T12:56:16+00:00,24310,,0,,0,,,,
2024-05-02T12:56:38+00:00,24311,,0,,0,,,,
2024-05-02T12:57:00+00:00,24312,,0,,0,,,,
2024-05-02T12:57:22+00:00,24313,,0,,0,,,,
2024-05-02T12:57:44+00:00,24314,,0,,0,,,,
2024-05-02T12:58:06+00:00,24315,,0,,0,,,,
2024-05-02T12:58:28+00:00,24316,,0,,0,,,,
2024-05-02T12:58:50+00:00,24317,,0,,0,,,,
2024-05-02T12:59:12+00:00,24318,,0,,0,,,,
2024-05-02T12:59:34+00:00,24319,,0,,0,,,,
2024-05-02T12:59:56+00:00,24320,,0,,0,,,,
2024-05-02T13:00:18+00:00,24321,,0,,0,,,,
2024-05-02T13:00:40+00:00,24322,,0,,0,,,,
2024-05-02T13:01:02+00:00,24323,,0,,0,,,,
2024-05-02T13:01:24+00:00,24324,,0,,0,,,,
2024-05-02T13:01:46+00:00,24325,,0,,0,,,,
2024-05-02T13:02:08+00:00,24326,,0,,0,,,,
2024-05-02T13:02:30+00:00,24327,,0,,0,,,,
2024-05-02T13:02:52+00:00,24328,,0,,0,,,,
2024-05-02T13:03:14+00:00,24329,,0,,0,,,,
2024-05-02T13:03:36+00:00,24330,,0,,0,,,,
2024-05-02T13:03:58+00:00,24331,,0,,0,,,,
2024-05-02T13:04:20+00:00,24332,,0,,0,,,,
2024-05-02T13:04:42+00:00,24333,,0,,0,,,,
2024-05-02T13:05:04+00:00,24334,,0,,0,,,,
2024-05-02T13:05:26+00:00,24335,,0,,0,,,,
2024-05-02T13:05:48+00:00,24336,,0,,0,,,,
2024-05-02T13:06:09+00:00,24337,,0,,0,,,,
2024-05-02T13:06:31+00:00,24338,,0,,0,,,,
2024-05-02T13:06:53+00:00,24339,,0,,0,,,,
2024-05-02T13:07:15+00:00,24340,,0,,0,,,,
2024-05-02T13:07:37+00:00,24341,,0,,0,,,,
2024-05-02T13:08:00+00:00,24342,,0,,0,,,,
2024-05-02T13:08:22+00:00,24343,,0,,0,,,,
2024-05-02T13:08:44+00:00,24344,,0,,0,,,,
2024-05-02T13:09:06+00:00,24345,,0,,0,,,,
2024-05-02T13:09:28+00:00,24346,,0,,0,,,,
2024-05-02T13:09:49+00:00,24347,,0,,0,,,,
2024-05-02T13:10:11+00:00,24348,,0,,0,,,,
2024-05-02T13:10:33+00:00,24349,,0,,0,,,,
2024-05-02T13:10:55+00:00,24350,,0,,0,,,,
2024-05-02T13:11:17+00:00,24351,,0,,0,,,,
2024-05-02T13:11:39+00:00,24352,,0,,0,,,,
2024-05-02T13:12:01+00:00,24353,,0,,0,,,,
2024-05-02T13:12:24+00:00,24354,,0,,0,,,,
2024-05-02T13:12:46+00:00,24355,,0,,0,,,,
2024-05-02T13:13:08+00:00,24356,,0,,0,,,,
2024-05-02T13:13:30+00:00,24357,,0,,0,,,,
2024-05-02T13:13:52+00:00,24358,,0,,0,,,,
2024-05-02T13:14:14+00:00,24359,,0,,0,,,,
2024-05-02T13:14:36+00:00,24360,,0,,0,,,,
2024-05-02T13:14:58+00:00,24361,,0,,0,,,,
2024-05-02T13:15:20+00:00,24362,,0,,0,,,,
2024-05-02T13:15:42+00:00,24363,,0,,0,,,,
2024-05-02T13:16:04+00:00,24364,,0,,0,,,,
2024-05-02T13:16:26+00:00,24365,,0,,0,,,,
2024-05-02T13:16:48+00:00,24366,,0,,0,,,,
2024-05-02T13:17:10+00:00,24367,,0,,0,,,,
2024-05-02T13:17:32+00:00,24368,,0,,0,,,,
2024-05-02T13:17:54+00:00,24369,,0,,0,,,,
2024-05-02T13:18:16+00:00,24370,,0,,0,,,,
2024-05-02T13:18:38+00:00,24371,,0,,0,,,,
2024-05-02T13:19:00+00:00,24372,,0,,0,,,,
2024-05-02T13:19:22+00:00,24373,,0,,0,,,,
2024-05-02T13:19:44+00:00,24374,,0,,0,,,,
2024-05-02T13:20:06+00:00,24375,,0,,0,,,,
2024-05-02T13:20:28+00:00,24376,,0,,0,,,,
2024-05-02T13:20:50+00:00,24377,,0,,0,,,,
2024-05-02T13:21:12+00:00,24378,,0,,0,,,,
2024-05-02T13:21:34+00:00,24379,,0,,0,,,,
2024-05-02T13:21:56+00:00,24380,,0,,0,,,,
2024-05-02T13:22:18+00:00,24381,,0,,0,,,,
2024-05-02T13:22:40+00:00,24382,,0,,0,,,,
2024-05-02T13:23:02+00:00,24383,,0,,0,,,,
2024-05-02T13:23:24+00:00,24384,,0,,0,,,,
2024-05-02T13:23:46+00:00,24385,,0,,0,,,,
2024-05-02T13:24:08+00:00,24386,,0,,0,,,,
2024-05-02T13:24:30+00:00,24387,,0,,0,,,,
2024-05-02T13:24:52+00:00,24388,,0,,0,,,,
2024-05-02T13:25:14+00:00,24389,,0,,0,,,,
2024-05-02T13:25:36+00:00,24390,,0,,0,,,,
2024-05-02T13:25:58+00:00,24391,,0,,0,,,,
2024-05-02T13:26:20+00:00,24392,,0,,0,,,,
2024-05-02T13:26:42+00:00,24393,,0,,0,,,,
2024-05-02T13:27:04+00:00,24394,,0,,0,,,,
2024-05-02T13:27:26+00:00,24395,,0,,0,,,,
2024-05-02T13:27:48+00:00,24396,,0,,0,,,,
2024-05-02T13:28:10+00:00,24397,,0,,0,,,,
2024-05-02T13:28:32+00:00,24398,,0,,0,,,,
2024-05-02T13:28:54+00:00,24399,,0,,0,,,,
2024-05-02T13:29:16+00:00,24400,,0,,0,,,,
2024-05-02T13:29:38+00:00,24401,,0,,0,,,,
2024-05-02T13:30:00+00:00,24402,,0,,0,,,,
2024-05-02T13:30:22+00:00,24403,,0,,0,,,,
2024-05-02T13:30:44+00:00,24404,,0,,0,,,,
2024-05-02T13:31:06+00:00,24405,,0,,0,,,,
2024-05-02T13:31:28+00:00,24406,,0,,0,,,,
2024-05-02T13:31:51+00:00,24407,,0,,0,,,,
2024-05-02T13:32:13+00:00,24408,,0,,0,,,,
2024-05-02T13:32:35+00:00,24409,,0,,0,,,,
2024-05-02T13:32:57+00:00,24410,,0,,0,,,,
2024-05-02T13:33:19+00:00,24411,,0,,0,,,,
2024-05-02T13:33:41+00:00,24412,,0,,0,,,,
2024-05-02T13:34:03+00:00,24413,,0,,0,,,,
2024-05-02T13:34:25+00:00,24414,,0,,0,,,,
2024-05-02T13:34:47+00:00,24415,,0,,0,,,,
2024-05-02T13:35:09+00:00,24416,,0,,0,,,,
2024-05-02T13:35:31+00:00,24417,,0,,0,,,,
2024-05-02T13:35:53+00:00,24418,,0,,0,,,,
2024-05-02T13:36:15+00:00,24419,,0,,0,,,,
2024-05-02T13:36:37+00:00,24420,,0,,0,,,,
2024-05-02T13:36:59+00:00,24421,,0,,0,,,,
2024-05-02T13:37:21+00:00,24422,,0,,0,,,,
2024-05-02T13:37:43+00:00,24423,,0,,0,,,,
2024-05-02T13:38:05+00:00,24424,,0,,0,,,,
2024-05-02T13:38:27+00:00,24425,,0,,0,,,,
2024-05-02T13:38:49+00:00,24426,,0,,0,,,,
2024-05-02T13:39:11+00:00,24427,,0,,0,,,,
2024-05-02T13:39:33+00:00,24428,,0,,0,,,,
2024-05-02T13:39:55+00:00,24429,,0,,0,,,,
2024-05-02T13:40:17+00:00,24430,,0,,0,,,,
2024-05-02T13:40:39+00:00,24431,,0,,0,,,,
2024-05-02T13:41:01+00:00,24432,,0,,0,,,,
2024-05-02T13:41:23+00:00,24433,,0,,0,,,,
2024-05-02T13:41:45+00:00,24434,,0,,0,,,,
2024-05-02T13:42:07+00:00,24435,,0,,0,,,,
2024-05-02T13:42:29+00:00,24436,,0,,0,,,,
2024-05-02T13:42:51+00:00,24437,,0,,0,,,,
2024-05-02T13:43:13+00:00,24438,,0,,0,,,,
2024-05-02T13:43:35+00:00,24439,,0,,0,,,,
2024-05-02T13:43:57+00:00,24440,,0,,0,,,,
2024-05-02T13:44:19+00:00,24441,,0,,0,,,,
2024-05-02T13:44:41+00:00,24442,,0,,0,,,,
2024-05-02T13:45:03+00:00,24443,,0,,0,,,,
2024-05-02T13:45:25+00:00,24444,,0,,0,,,,
2024-05-02T13:45:47+00:00,24445,,0,,0,,,,
2024-05-02T13:46:09+00:00,24446,,0,,0,,,,
2024-05-02T13:46:31+00:00,24447,,0,,0,,,,
2024-05-02T13:46:53+00:00,24448,,0,,0,,,,
